Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Syndrome,Cause,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
Leleuvia ,11/24/2014,4:28,LUDF1,2,Montipora,1,F,1,"WS, P",WS,WS,White Syndrome,Predation,,,WS
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,4,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:28,LUDF1,2,Montipora,2,E,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,Looks like predation ,UWS
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,4,SM,1,"FB, PD",FB,B,,Focal Bleaching  ,,Looks more like Focal Bleaching . 2 of the colonies are partly dead as well,FB
Leleuvia ,11/24/2014,4:28,LUDF1,2,Montipora,2,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Montipora,1,E,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:28,LUDF1,2,Acropora,1,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,1,E,1,"WS, P",WS,WS,White Syndrome,Predation,,Thin white band around the edge,WS
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,1,M,4,E,,,,,,,IG
Leleuvia ,11/24/2014,4:28,LUDF1,2,Montipora,3,E,2,CLOD,CLOD,,Coralline Lethal Orange Disease,,,,Others
Leleuvia ,11/24/2014,4:28,LUDF1,2,Montipora,2,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,3,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Acropora,1,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Acropora,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Acropora,1,T,1,"FB, P",FB,B,,Focal Bleaching  ,Predation,White patches on branches,FB
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,1,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:28,LUDF1,2,Diploastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,4,SM,1,FB,FB,B,,Focal Bleaching  ,,,FB
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,1,M,4,E,,,,,,,IG
Leleuvia ,11/24/2014,4:28,LUDF1,2,Montipora,1,E,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:28,LUDF1,2,Pavona,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:28,LUDF1,2,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Fungia,1,S,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,3,E,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,Looks more like White spots ,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,1,"B, P",B,B,,Bleaching ,Predation,Tops of some branches look white ,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,F,1,"UWSD, B",UWS,OWS,Ulcerative White Spot Disease,Bleaching ,,Thin white bands near around edge,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,4,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,3,E,1,"UWSD, P",UWS,OWS,White Syndrome,Predation,,,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,5,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Lobophyllia,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,3,M,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,Looks more like white spots,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Hydnophora,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,SM,1,"B, P ",B,B,,Bleaching ,Predation,White on tips of some branches,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,Looks more like predation,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,2,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,White spots look like predation ,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,3,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,1,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,2,M,4,E,,,,,,,IG
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,F,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,Also pigmentation response,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,F,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,More of White spots,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,3,PD,,,,,,Also some white spots,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,3,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,"FB, P",FB,B,,Focal Bleaching  ,Predation,Has more Focal Bleaching  type symptoms ,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,4,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,2,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniastrea,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,2,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,1,FB,FB,B,,Focal Bleaching  ,,,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,3,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,2,E,1,B ,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Psammocora,2,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Psammocora,1,SM,4,E,,,,,,,IG
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,1,"B, P",B,B,,Bleaching ,Predation,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,2,PR,PR,,Pigmentation Response,Bleaching ,,Also patch discoloraiton of colony,PR
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,"B, PD",B,B,,Focal Bleaching  ,,Also partly dead,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,1,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Favites,1,SM,1,B ,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pachyseris,1,F,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,2,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,1,"B, P",B,B,,Bleaching ,Predation,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,,,Caused by abrasion,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,4,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Merulina,1,F,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Merulina,1,F,1,FB,FB,B,,Focal Bleaching  ,,White spots on surface,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,F,1,FB,FB,B,,Focal Bleaching  ,,White patches that look like FB,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Favites,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Galaxea,1,M,1,"FB, P",FB,B,,Focal Bleaching  ,Predation,"White spots on surface, more like Focal Bleaching ",FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,1,"WS, FB, P",WS,WS,White Syndrome,Focal Bleaching  ,Predation,Caused by abrasion. Looks like thin white band ,WS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,SM,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,SM,1,"UWSD, P, PD",UWS,OWS,Ulcerative White Spot Disease,Predation,,Also partly dead ,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,SM,1,"WS, P, B",WS,WS,White Syndrome,Predation,Bleaching,Parts of colony dead with white patches on some branches ,WS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,1,SM,3,PD,,,,,,Also eroded ,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,1,"B, P",B,B,,Bleaching ,Predation,"Looks like bleaching, tips of colony is white",BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Merulina,1,F,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,1,"FB, P",FB,B,,Focal Bleaching  ,Predation,White patches on the colony centre so looks like FB,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,2,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,4,E,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,Looks more like white spots ,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,5,E,4,E,,,,,,,IG
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,1,"FB, P",FB,B,,Focal Bleaching  ,Predation,Looks more like FB,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Favites,1,E,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Lobophyllia,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,3,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,"FB, P",FB,B,,Focal Bleaching  ,Predation,White patches indicate FB,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,1,"FB, P",FB,B,,Focal Bleaching  ,Predation,Looks more like white spot,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniopora,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Fungia,1,S,2,PYBD,PYBD,,Pacific Yellow Band Disease,,,Yellow patches over colony surface,Others
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,4,M,1,"WS, P, FB",WS,WS,White Syndrome,Predation,Focal Bleaching ,Pale to white patches on colony surface. Colony also partially dead,WS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,4,E,,,,,,,IG
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,3,SM,1,"UWSD, P, E",UWS,OWS,Ulcerative White Spot Disease,Predation,,Colony looks eroded as well,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,2,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,CC,1,B,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,2,SM,4,E,,,,,,,IG
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniastrea,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Astreopora,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,1,B,B,B,,Bleaching ,,Non Focal Bleaching-White patches on surface,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,1,FB,FB,B,,Focal Bleaching  ,,White spots and patches so its more FB,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,2,E,1,UWSD,UWS,OWS,Ulcerative White Spot Disease,,,,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,2,PLD,PLD,,Pink Line Disease ,,,Thin pink lines on the edge,Others
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,UWSD,UWS,OWS,Ulcerative White Spot Disease,,,,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,1,"FB, P",FB,B,,Focal Bleaching  ,Predation,White patches on the surface. Looks more like FB ,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,1,"FB, E",FB,B,,Focal Bleaching  ,,Eroded,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,5,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,3,E,1,UWSD,UWS,OWS,Ulcerative White Spot Disease,,,,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,3,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,5,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,T,1,B,B,B,,Bleaching ,,White spot on some branches,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniopora,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,F,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,11,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,1,"WS, P",WS,WS,White Syndrome,Predation,,Thin white line around the edge ,WS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,CC,1,B ,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Echinopora,2,F,1,B,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,F,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Leptoria,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,1,FB,FB,B,,Focal Bleaching  ,,,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,2,T,1,B ,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,E,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,4,E,,,,,,,IG
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,FB,FB,B,,Focal Bleaching  ,,,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,F,1,FB,FB,B,,Focal Bleaching  ,,,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,2,T,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,FB,FB,B,,Focal Bleaching  ,,,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,1,CC,1,B,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,F,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniastrea,2,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Favites,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Platygyra,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,2,T,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,2,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,1,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,2,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Favites,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Montipora,1,SM,1,"UWSD, P",UWS,OWS,Ulcerative White Spot Disease,Predation,,Tiny white spots so potentially white spot syndrome,UWS
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,3,B,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Favites,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,SM,1,B,B,B,,Bleaching ,,Non Focal Bleaching - Thin white band on the edge,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Diploastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,4,M,1,B,B,B,,Bleaching ,,Non Focal Bleaching - White patches on surface,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,2,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Polyphyllia,1,S,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,3,T,1,B,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pocillopora,2,CC,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniopora,1,SM,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Leptastrea,1,E,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Goniastrea,1,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,E,1,FB,FB,B,,Focal Bleaching  ,,Tiny white spots on surface,FB
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,2,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,4,M,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Pavona,1,SM,0,,,,,,,,H
Leleuvia ,11/24/2014,4:36,LUDF1,3,Porites,1,M,3,PD,,,,,,,PD
Leleuvia ,11/24/2014,4:36,LUDF1,3,Acropora,1,B,1,B,B,B,,Bleaching ,,,BL
Leleuvia ,11/24/2014,4:36,LUDF1,3,Ctenactis,1,S,2,PYBD,PYBD,,Pacific Yellow Band Disease,,,Yellow patches on surface,Others
Leleuvia ,11/24/2014,4:36,LUDF1,3,Millepora,1,B,0,,,,,,,,H
